pos_gum_M,219.3575758,,pos_gum_MplusSE,225.7575758,,pos_gum_SE,6.4
pos_no_M,199.9636364,,pos_no_MplusSE,206.7515152,,pos_no_SE,6.787878788
neu_gum_M,227.8909091,,neu_gum_MplusSE,237.0060606,,neu_gum_SE,9.115151515
neu_no_M,206.5575758,,neu_no_MplusSE,216.4484848,,neu_no_SE,9.890909091
neg_gum_M,202.2909091,,neg_gum_MplusSE,207.3333333,,neg_gum_SE,5.042424242
neg_no_M,194.7272727,,neg_no_MplusSE,199.9636364,,neg_no_SE,5.236363636
