pos_gum_M,28.84231537,,pos_gum_MplusSE,33.13373253,,pos_gum_SE,4.291417166
pos_no_M,41.11776447,,pos_no_MplusSE,46.40718563,,pos_no_SE,5.289421158
neg_gum_M,14.97005988,,neg_gum_MplusSE,19.06187625,,neg_gum_SE,4.091816367
neg_no_M,28.34331337,,neg_no_MplusSE,34.53093812,,neg_no_SE,6.18762475
neu_gum_M,43.61277445,,neu_gum_MplusSE,45.90818363,,neu_gum_SE,2.295409182
neu_no_M,33.23353293,,neu_no_MplusSE,40.11976048,,neu_no_SE,6.886227545
