pos_gum_M,35.59485531,,pos_gum_MplusSE,40.08038585,,pos_gum_SE,4.485530547
pos_no_M,35.66720257,,pos_no_MplusSE,41.09324759,,pos_no_SE,5.426045016
neg_gum_M,27.92604502,,neg_gum_MplusSE,32.3392283,,neg_gum_SE,4.41318328
neg_no_M,22.57234727,,neg_no_MplusSE,26.76848875,,neg_no_SE,4.196141479
neu_gum_M,20.9807074,,neu_gum_MplusSE,26.40675241,,neu_gum_SE,5.426045016
neu_no_M,31.10932476,,neu_no_MplusSE,37.98231511,,neu_no_SE,6.872990354
